ride_id,driver_id,customer_id,pickup_location,drop_location,distance_km,ride_duration,fare_amount,surge_multiplier,ride_date,payment_type
8600,116,1012,Gachibowli,Gachibowli,8.14,28,286.63,1.7,2025-01-20 13:07:00,UPI
8601,139,1097,Kukatpally,Gachibowli,7.86,9,207.34,2.0,2025-01-04 07:09:00,Cash
8602,114,1047,Madhapur,Kukatpally,16.49,20,204.04,1.8,2025-01-18 17:56:00,Card
8603,109,1073,Hyderabad,Secunderabad,19.22,37,480.03,2.1,2025-01-29 08:02:00,Cash
8604,145,1081,Hyderabad,Gachibowli,9.4,21,337.11,1.6,2025-01-27 17:51:00,UPI
8605,124,1024,Hitech City,Madhapur,9.05,36,137.49,2.4,2025-01-12 03:08:00,Card
8606,133,1008,Kukatpally,Kukatpally,11.88,26,215.89,1.4,2025-01-20 04:37:00,Cash
8607,147,1028,Madhapur,Secunderabad,4.68,18,435.3,1.3,2025-01-14 19:50:00,UPI
8608,109,1058,Hitech City,Madhapur,8.76,9,220.0,2.2,2025-01-12 08:03:00,Card
8609,138,1068,Madhapur,Secunderabad,3.25,50,437.65,1.3,2025-01-05 14:59:00,UPI
8610,109,1080,Gachibowli,Secunderabad,6.74,40,494.0,1.7,2025-01-21 02:13:00,Card
8611,109,1009,Hitech City,Madhapur,6.32,51,457.35,1.2,2025-01-23 20:20:00,Card
8612,106,1083,Hyderabad,Madhapur,13.2,27,387.54,1.0,2025-01-04 15:11:00,UPI
8613,132,1056,Hyderabad,Madhapur,14.38,50,56.84,1.4,2025-01-20 00:55:00,Card
8614,139,1000,Hitech City,Madhapur,9.97,8,488.6,1.9,2025-01-23 04:35:00,Cash
8615,145,1000,Madhapur,Hitech City,6.25,48,151.38,1.5,2025-01-18 05:05:00,Cash
8616,119,1003,Gachibowli,Madhapur,20.49,56,426.41,2.2,2025-01-29 03:29:00,UPI
8617,135,1051,Gachibowli,Hitech City,18.61,33,433.3,2.3,2025-01-17 13:32:00,UPI
8618,137,1090,Gachibowli,Gachibowli,23.47,58,450.7,1.8,2025-01-19 13:44:00,UPI
8619,145,1023,Kukatpally,Secunderabad,5.12,25,232.09,2.4,2025-01-27 05:00:00,Cash
8620,119,1043,Gachibowli,Madhapur,13.53,25,101.41,1.2,2025-01-28 09:50:00,UPI
8621,149,1085,Madhapur,Kukatpally,19.25,24,170.01,1.2,2025-01-30 08:59:00,Cash
8622,108,1052,Hitech City,Gachibowli,24.6,5,209.84,2.0,2025-01-08 02:58:00,Cash
8623,133,1082,Hitech City,Gachibowli,16.47,60,401.58,2.2,2025-01-22 18:57:00,UPI
8624,109,1045,Gachibowli,Secunderabad,24.64,36,222.35,1.7,2025-01-19 19:08:00,Card
8625,122,1009,Madhapur,Gachibowli,8.14,5,482.97,1.9,2025-01-19 21:20:00,UPI
8626,122,1061,Hitech City,Secunderabad,7.66,18,379.07,1.8,2025-01-09 02:13:00,Card
8627,127,1039,Hyderabad,Secunderabad,3.37,17,495.11,2.1,2025-01-27 22:12:00,Card
8628,110,1018,Hyderabad,Gachibowli,20.18,24,265.18,2.3,2025-01-28 07:29:00,Cash
8629,113,1036,Hitech City,Madhapur,21.38,13,217.27,1.2,2025-01-05 03:45:00,UPI
8630,149,1007,Madhapur,Secunderabad,13.11,11,216.21,2.1,2025-01-20 23:03:00,UPI
8631,150,1049,Kukatpally,Gachibowli,4.57,51,286.42,1.6,2025-01-04 18:49:00,Cash
8632,103,1039,Hyderabad,Hitech City,8.04,36,333.88,2.0,2025-01-09 20:27:00,Cash
8633,107,1039,Madhapur,Gachibowli,21.89,7,408.41,1.5,2025-01-12 03:59:00,UPI
8634,119,1043,Madhapur,Hitech City,5.27,25,436.41,2.0,2025-01-12 09:31:00,UPI
8635,124,1091,Hyderabad,Gachibowli,11.92,51,375.14,1.4,2025-01-20 16:25:00,Cash
8636,130,1048,Kukatpally,Hitech City,10.07,13,173.69,2.4,2025-01-23 23:46:00,UPI
8637,145,1092,Hyderabad,Kukatpally,20.77,59,368.98,1.8,2025-01-24 21:20:00,Cash
8638,148,1010,Hyderabad,Secunderabad,8.05,35,256.11,2.0,2025-01-22 13:03:00,Cash
8639,113,1083,Gachibowli,Madhapur,12.79,45,446.67,1.8,2025-01-26 00:24:00,UPI
8640,143,1040,Kukatpally,Gachibowli,17.25,18,368.26,2.3,2025-01-28 02:12:00,UPI
8641,116,1089,Gachibowli,Hitech City,7.82,15,491.04,1.0,2025-01-13 00:17:00,Cash
8642,114,1024,Kukatpally,Secunderabad,19.69,30,160.9,2.0,2025-01-05 18:08:00,Cash
8643,148,1080,Madhapur,Gachibowli,2.3,26,201.1,1.9,2025-01-24 18:20:00,Cash
8644,108,1016,Hitech City,Madhapur,13.04,54,84.86,2.4,2025-01-21 16:05:00,Cash
8645,119,1066,Madhapur,Gachibowli,20.48,37,102.12,2.4,2025-01-08 07:39:00,Card
8646,125,1021,Hitech City,Madhapur,16.0,9,323.71,1.4,2025-01-08 14:43:00,Cash
8647,120,1024,Madhapur,Gachibowli,11.22,31,267.46,1.4,2025-01-27 06:03:00,Card
8648,109,1077,Madhapur,Madhapur,24.33,8,213.65,1.5,2025-01-01 16:33:00,Card
8649,121,1037,Hitech City,Secunderabad,6.41,20,134.72,1.5,2025-01-24 18:52:00,UPI
8650,103,1005,Madhapur,Kukatpally,23.95,24,75.4,2.2,2025-01-23 04:17:00,Cash
8651,139,1047,Hyderabad,Hitech City,3.0,19,155.46,1.6,2025-01-19 06:04:00,Card
8652,147,1099,Gachibowli,Gachibowli,23.5,22,200.55,1.0,2025-01-23 12:31:00,UPI
8653,143,1065,Hyderabad,Gachibowli,3.39,58,226.74,1.3,2025-01-25 22:36:00,Cash
8654,146,1059,Kukatpally,Secunderabad,21.45,36,181.06,1.6,2025-01-01 10:43:00,Card
8655,105,1019,Hitech City,Kukatpally,6.87,13,255.13,2.1,2025-01-28 09:57:00,Cash
8656,129,1033,Gachibowli,Hitech City,18.35,44,460.41,1.5,2025-01-13 20:59:00,Cash
8657,105,1013,Madhapur,Secunderabad,19.66,22,145.62,1.3,2025-01-28 11:15:00,Cash
8658,113,1034,Madhapur,Gachibowli,4.56,17,314.11,1.6,2025-01-12 09:00:00,Card
8659,110,1053,Gachibowli,Gachibowli,13.42,51,271.28,1.5,2025-01-30 04:51:00,Cash
8660,150,1090,Hitech City,Gachibowli,10.31,37,248.87,1.0,2025-01-28 21:50:00,Card
8661,126,1001,Hitech City,Gachibowli,21.92,31,244.68,1.8,2025-01-08 21:44:00,Card
8662,106,1047,Hitech City,Secunderabad,9.18,5,126.53,2.1,2025-01-01 04:45:00,Cash
8663,124,1082,Kukatpally,Secunderabad,9.83,43,253.62,1.6,2025-01-11 19:37:00,Cash
8664,129,1064,Hitech City,Gachibowli,9.42,58,382.1,2.3,2025-01-22 07:51:00,UPI
8665,130,1055,Gachibowli,Gachibowli,24.21,7,137.0,1.1,2025-01-03 06:20:00,UPI
8666,108,1092,Gachibowli,Secunderabad,7.5,41,57.42,1.6,2025-01-10 04:27:00,Cash
8667,122,1094,Hyderabad,Hitech City,4.67,23,80.04,2.4,2025-01-04 08:39:00,Cash
8668,100,1033,Gachibowli,Madhapur,5.76,50,227.68,1.3,2025-01-29 13:30:00,Card
8669,117,1031,Kukatpally,Madhapur,23.89,31,165.04,2.0,2025-01-13 10:59:00,Card
8670,119,1038,Gachibowli,Gachibowli,16.45,30,410.82,1.6,2025-01-19 13:57:00,UPI
8671,136,1065,Madhapur,Hitech City,18.6,44,296.76,1.3,2025-01-15 07:56:00,Cash
8672,127,1002,Hyderabad,Kukatpally,20.4,58,205.81,1.3,2025-01-11 10:15:00,Card
8673,146,1028,Gachibowli,Secunderabad,18.86,22,144.56,1.8,2025-01-19 05:05:00,UPI
8674,135,1024,Kukatpally,Kukatpally,19.21,54,202.26,2.5,2025-01-28 05:31:00,Cash
8675,145,1077,Hitech City,Gachibowli,8.97,29,204.45,2.4,2025-01-14 20:29:00,Card
8676,118,1070,Hyderabad,Kukatpally,24.67,28,388.96,2.0,2025-01-26 16:07:00,Cash
8677,123,1028,Hyderabad,Secunderabad,18.78,12,259.71,1.5,2025-01-07 01:54:00,Cash
8678,113,1057,Hyderabad,Gachibowli,16.55,38,95.4,2.0,2025-01-13 02:17:00,UPI
8679,116,1033,Hitech City,Madhapur,4.83,50,296.73,1.5,2025-01-20 10:28:00,Card
8680,127,1042,Hyderabad,Madhapur,12.1,55,249.15,1.0,2025-01-15 14:10:00,Cash
8681,149,1088,Hitech City,Gachibowli,9.8,51,464.61,1.8,2025-01-16 21:50:00,Cash
8682,138,1007,Madhapur,Madhapur,2.91,18,415.26,1.2,2025-01-30 11:50:00,Card
8683,135,1068,Kukatpally,Madhapur,15.43,30,281.95,2.2,2025-01-27 01:47:00,Card
8684,111,1063,Gachibowli,Secunderabad,19.37,50,55.88,1.1,2025-01-29 14:52:00,UPI
8685,113,1056,Madhapur,Madhapur,18.28,50,379.78,1.1,2025-01-08 15:22:00,UPI
8686,119,1007,Hitech City,Hitech City,2.61,54,455.23,1.5,2025-01-23 18:09:00,Cash
8687,127,1042,Kukatpally,Secunderabad,20.9,9,173.47,1.4,2025-01-24 18:52:00,Cash
8688,132,1007,Madhapur,Kukatpally,18.66,15,376.64,1.4,2025-01-25 13:02:00,UPI
8689,120,1047,Kukatpally,Hitech City,17.78,11,465.62,1.4,2025-01-07 20:56:00,Cash
8690,105,1012,Kukatpally,Hitech City,4.28,31,210.46,1.3,2025-01-14 23:47:00,Card
8691,138,1049,Madhapur,Gachibowli,4.02,30,80.34,2.4,2025-01-21 08:27:00,Cash
8692,112,1005,Hyderabad,Hitech City,6.6,50,491.35,1.5,2025-01-04 15:01:00,Card
8693,136,1094,Kukatpally,Kukatpally,18.8,39,298.23,1.4,2025-01-29 22:54:00,Card
8694,132,1082,Hyderabad,Kukatpally,16.97,52,401.61,1.6,2025-01-09 13:41:00,UPI
8695,105,1049,Madhapur,Madhapur,15.75,55,136.91,1.4,2025-01-02 13:12:00,Cash
8696,122,1065,Hyderabad,Hitech City,4.43,44,401.09,2.0,2025-01-22 00:25:00,Card
8697,136,1086,Hitech City,Kukatpally,4.21,44,383.44,1.7,2025-01-27 14:28:00,UPI
8698,102,1000,Gachibowli,Secunderabad,14.23,49,178.29,1.5,2025-01-22 17:40:00,Card
8699,132,1088,Madhapur,Secunderabad,15.96,7,392.04,2.0,2025-01-05 04:26:00,Cash
8700,138,1061,Hyderabad,Secunderabad,3.16,39,362.01,2.1,2025-01-22 18:55:00,Cash
8701,106,1063,Madhapur,Kukatpally,14.9,9,434.37,2.4,2025-01-16 16:18:00,Cash
8702,101,1075,Kukatpally,Madhapur,2.22,14,119.7,1.7,2025-01-24 07:11:00,Cash
8703,142,1050,Hyderabad,Secunderabad,13.69,40,247.46,2.2,2025-01-30 08:35:00,Card
8704,114,1055,Kukatpally,Secunderabad,20.9,24,206.13,1.4,2025-01-27 20:16:00,UPI
8705,117,1066,Hyderabad,Secunderabad,8.95,43,52.75,1.9,2025-01-28 04:59:00,UPI
8706,150,1085,Madhapur,Kukatpally,16.0,45,73.09,1.4,2025-01-07 06:19:00,Cash
8707,149,1066,Hyderabad,Secunderabad,20.35,17,114.56,1.5,2025-01-01 18:22:00,Cash
8708,124,1055,Gachibowli,Kukatpally,10.07,50,206.22,2.1,2025-01-28 01:20:00,Card
8709,122,1006,Madhapur,Secunderabad,12.88,12,91.31,1.6,2025-01-21 22:12:00,Cash
8710,134,1001,Gachibowli,Kukatpally,13.36,25,453.75,1.4,2025-01-09 23:56:00,UPI
8711,144,1044,Madhapur,Secunderabad,3.11,33,213.25,2.4,2025-01-16 15:22:00,Cash
8712,146,1088,Hitech City,Gachibowli,10.28,39,426.87,2.3,2025-01-23 09:53:00,UPI
8713,132,1053,Hitech City,Madhapur,21.34,24,423.19,1.7,2025-01-08 19:07:00,UPI
8714,100,1069,Madhapur,Kukatpally,23.04,39,405.14,1.1,2025-01-20 16:51:00,UPI
8715,141,1025,Kukatpally,Secunderabad,18.37,26,271.58,1.6,2025-01-04 17:18:00,Cash
8716,146,1065,Gachibowli,Secunderabad,12.97,40,308.97,1.8,2025-01-03 18:04:00,UPI
8717,121,1007,Madhapur,Madhapur,9.29,29,100.12,2.3,2025-01-11 02:46:00,UPI
8718,103,1090,Kukatpally,Kukatpally,6.29,49,405.95,1.3,2025-01-04 07:56:00,UPI
8719,140,1078,Hitech City,Gachibowli,24.73,23,150.31,2.3,2025-01-13 15:34:00,UPI
8720,114,1041,Hyderabad,Hitech City,8.99,21,230.12,1.3,2025-01-22 14:57:00,UPI
8721,135,1027,Kukatpally,Secunderabad,12.0,42,374.58,1.4,2025-01-17 16:19:00,Cash
8722,139,1031,Kukatpally,Hitech City,11.08,49,391.77,1.6,2025-01-09 06:02:00,Cash
8723,116,1028,Kukatpally,Gachibowli,14.48,24,415.46,2.4,2025-01-30 09:31:00,Cash
8724,150,1032,Madhapur,Kukatpally,2.65,56,138.04,1.5,2025-01-16 11:39:00,UPI
8725,105,1059,Kukatpally,Kukatpally,6.99,37,264.52,1.4,2025-01-23 23:26:00,Cash
8726,122,1018,Gachibowli,Kukatpally,24.68,59,492.99,1.5,2025-01-18 09:02:00,Card
8727,114,1034,Hyderabad,Hitech City,18.52,10,321.81,2.3,2025-01-14 18:50:00,Cash
8728,141,1098,Gachibowli,Hitech City,11.03,37,119.96,1.9,2025-01-18 17:13:00,UPI
8729,136,1001,Hyderabad,Gachibowli,5.33,59,58.8,2.2,2025-01-10 10:01:00,Cash
8730,117,1060,Kukatpally,Secunderabad,20.47,51,88.33,2.1,2025-01-01 16:18:00,UPI
8731,144,1056,Madhapur,Madhapur,17.68,47,193.79,2.0,2025-01-01 03:31:00,UPI
8732,144,1045,Gachibowli,Madhapur,12.13,24,439.17,1.5,2025-01-22 13:42:00,Cash
8733,135,1099,Gachibowli,Madhapur,15.06,42,457.6,1.4,2025-01-26 16:18:00,UPI
8734,150,1020,Hyderabad,Secunderabad,17.62,54,321.93,1.8,2025-01-18 23:15:00,Card
8735,112,1026,Hitech City,Secunderabad,23.24,22,321.05,1.0,2025-01-26 18:16:00,UPI
8736,150,1100,Kukatpally,Kukatpally,6.63,57,266.06,1.4,2025-01-02 18:17:00,UPI
8737,147,1025,Madhapur,Hitech City,24.59,40,396.54,2.2,2025-01-24 15:34:00,Cash
8738,106,1098,Gachibowli,Madhapur,10.72,37,222.99,1.0,2025-01-18 10:59:00,UPI
8739,102,1029,Kukatpally,Secunderabad,10.11,59,290.92,1.9,2025-01-30 18:34:00,UPI
8740,140,1056,Hitech City,Madhapur,21.57,58,239.5,1.6,2025-01-21 21:09:00,Cash
8741,134,1081,Kukatpally,Madhapur,15.66,15,177.84,2.1,2025-01-21 21:01:00,UPI
8742,150,1087,Hyderabad,Hitech City,21.25,9,199.88,2.4,2025-01-24 22:53:00,Cash
8743,111,1049,Madhapur,Gachibowli,9.75,41,114.06,2.2,2025-01-23 17:40:00,Card
8744,106,1082,Kukatpally,Hitech City,11.47,56,284.14,2.1,2025-01-13 10:50:00,Card
8745,117,1067,Madhapur,Kukatpally,2.76,59,187.73,2.2,2025-01-28 17:29:00,UPI
8746,119,1061,Madhapur,Secunderabad,3.42,5,364.4,1.1,2025-01-29 22:23:00,Cash
8747,138,1007,Hyderabad,Madhapur,17.56,40,385.3,1.7,2025-01-07 16:01:00,Cash
8748,137,1083,Kukatpally,Gachibowli,16.98,58,465.57,1.4,2025-01-24 10:16:00,UPI
8749,116,1097,Madhapur,Madhapur,2.37,11,487.9,2.5,2025-01-12 13:29:00,UPI
8750,133,1085,Madhapur,Kukatpally,24.73,23,377.26,1.9,2025-01-23 01:22:00,Cash
8751,119,1091,Hyderabad,Kukatpally,13.61,48,289.25,1.6,2025-01-14 09:46:00,UPI
8752,120,1061,Madhapur,Madhapur,19.5,58,111.68,2.5,2025-01-24 14:40:00,Cash
8753,134,1028,Kukatpally,Kukatpally,24.26,5,267.1,1.7,2025-01-30 19:25:00,Card
8754,105,1086,Hitech City,Hitech City,5.68,29,345.62,2.5,2025-01-14 00:44:00,Cash
8755,146,1031,Kukatpally,Secunderabad,6.03,38,320.2,1.2,2025-01-20 21:09:00,Card
8756,109,1060,Kukatpally,Kukatpally,3.31,54,347.91,1.7,2025-01-21 08:44:00,Cash
8757,108,1052,Hitech City,Gachibowli,22.66,59,172.99,1.8,2025-01-23 07:42:00,Card
8758,144,1049,Kukatpally,Kukatpally,16.64,9,216.24,2.2,2025-01-15 20:50:00,UPI
8759,144,1071,Gachibowli,Kukatpally,22.93,28,152.87,1.2,2025-01-05 12:16:00,Card
8760,148,1027,Gachibowli,Secunderabad,7.77,60,374.95,1.5,2025-01-24 21:53:00,Cash
8761,138,1013,Hitech City,Gachibowli,14.19,27,414.7,2.2,2025-01-11 13:02:00,Card
8762,144,1094,Hitech City,Kukatpally,12.43,36,222.83,2.5,2025-01-30 03:32:00,Cash
8763,135,1070,Hyderabad,Hitech City,5.44,60,373.31,1.6,2025-01-11 18:07:00,Card
8764,147,1070,Hitech City,Kukatpally,14.77,22,99.98,1.3,2025-01-30 12:17:00,UPI
8765,131,1018,Hitech City,Kukatpally,24.26,53,281.19,2.5,2025-01-09 14:57:00,Cash
8766,145,1039,Hyderabad,Gachibowli,23.74,60,379.24,1.4,2025-01-18 17:31:00,Cash
8767,124,1031,Kukatpally,Gachibowli,4.24,43,103.8,1.8,2025-01-04 21:34:00,Card
8768,139,1018,Kukatpally,Gachibowli,4.81,55,206.98,2.2,2025-01-22 13:52:00,Cash
8769,110,1032,Kukatpally,Gachibowli,24.97,7,343.2,2.4,2025-01-04 04:32:00,Card
8770,118,1077,Hyderabad,Madhapur,3.26,33,450.85,2.0,2025-01-28 14:43:00,UPI
8771,122,1088,Kukatpally,Kukatpally,20.14,56,117.03,1.5,2025-01-19 05:00:00,UPI
8772,148,1060,Madhapur,Kukatpally,13.35,5,490.72,1.7,2025-01-15 05:54:00,UPI
8773,119,1023,Hyderabad,Hitech City,16.81,11,107.37,1.3,2025-01-29 14:23:00,Cash
8774,117,1034,Hyderabad,Secunderabad,23.64,60,108.82,2.3,2025-01-22 23:13:00,Cash
8775,144,1083,Hitech City,Gachibowli,24.09,32,326.51,2.3,2025-01-07 08:26:00,Cash
8776,128,1001,Madhapur,Hitech City,16.38,6,389.87,1.1,2025-01-12 06:07:00,UPI
8777,131,1077,Madhapur,Kukatpally,18.44,11,467.2,1.6,2025-01-19 00:29:00,Card
8778,100,1042,Hitech City,Hitech City,7.77,33,184.66,2.1,2025-01-24 04:01:00,Card
8779,116,1029,Gachibowli,Gachibowli,19.83,22,108.28,1.7,2025-01-30 21:25:00,Cash
8780,108,1046,Madhapur,Madhapur,16.05,27,489.14,1.7,2025-01-16 22:13:00,Card
8781,103,1069,Hitech City,Kukatpally,17.52,30,140.47,2.5,2025-01-03 05:30:00,Card
8782,148,1080,Hyderabad,Kukatpally,12.97,36,341.4,1.8,2025-01-27 15:01:00,Cash
8783,121,1085,Hyderabad,Secunderabad,9.95,44,121.83,1.3,2025-01-16 06:05:00,Cash
8784,105,1046,Hyderabad,Gachibowli,6.33,12,479.94,1.1,2025-01-28 05:34:00,UPI
8785,132,1058,Gachibowli,Gachibowli,17.15,5,311.04,2.4,2025-01-06 06:14:00,Card
8786,149,1015,Hitech City,Gachibowli,23.66,33,406.14,1.7,2025-01-09 11:43:00,Cash
8787,126,1001,Kukatpally,Hitech City,16.79,34,326.5,1.3,2025-01-13 07:08:00,Cash
8788,117,1061,Hitech City,Hitech City,22.22,13,313.17,2.3,2025-01-17 23:47:00,UPI
8789,147,1051,Kukatpally,Hitech City,21.94,32,384.79,1.4,2025-01-27 11:51:00,Card
8790,116,1005,Hyderabad,Secunderabad,21.03,37,210.25,2.4,2025-01-06 22:19:00,Cash
8791,112,1000,Gachibowli,Hitech City,9.05,59,93.51,1.8,2025-01-14 15:35:00,Cash
8792,129,1084,Kukatpally,Secunderabad,9.71,32,319.52,1.3,2025-01-10 19:38:00,UPI
8793,148,1019,Kukatpally,Madhapur,17.87,27,262.48,1.2,2025-01-05 07:00:00,Card
8794,143,1047,Madhapur,Kukatpally,12.23,38,175.78,2.0,2025-01-21 17:48:00,Cash
8795,132,1037,Hyderabad,Secunderabad,15.5,36,250.26,1.8,2025-01-11 16:54:00,Card
8796,121,1068,Kukatpally,Madhapur,19.03,10,469.92,1.7,2025-01-06 01:07:00,Card
8797,104,1000,Kukatpally,Secunderabad,18.16,45,73.39,2.3,2025-01-19 05:08:00,Card
8798,116,1053,Hitech City,Secunderabad,13.77,50,205.05,2.4,2025-01-04 12:13:00,UPI
8799,120,1073,Kukatpally,Gachibowli,11.79,55,481.46,2.2,2025-01-25 00:14:00,UPI
8800,144,1018,Kukatpally,Madhapur,6.91,30,433.97,2.0,2025-01-30 15:52:00,Cash
8801,103,1067,Madhapur,Secunderabad,11.44,7,360.44,1.5,2025-01-12 05:33:00,Cash
8802,100,1028,Hyderabad,Gachibowli,20.85,8,83.59,2.2,2025-01-07 03:22:00,Card
8803,108,1045,Kukatpally,Madhapur,16.12,23,360.87,1.7,2025-01-28 03:15:00,Card
8804,132,1083,Gachibowli,Kukatpally,15.49,18,402.4,1.4,2025-01-26 11:01:00,UPI
8805,100,1081,Hyderabad,Hitech City,12.86,56,210.29,1.1,2025-01-01 20:46:00,Card
8806,150,1000,Madhapur,Kukatpally,19.46,58,83.34,1.9,2025-01-02 10:43:00,Cash
8807,117,1065,Madhapur,Gachibowli,17.24,7,375.04,1.8,2025-01-13 10:30:00,Card
8808,144,1055,Kukatpally,Gachibowli,23.86,7,276.98,2.1,2025-01-20 03:46:00,UPI
8809,137,1003,Madhapur,Gachibowli,17.4,19,179.73,2.3,2025-01-14 23:31:00,UPI
8810,108,1009,Gachibowli,Madhapur,19.42,31,325.4,2.2,2025-01-16 01:02:00,Cash
8811,124,1068,Hyderabad,Kukatpally,15.34,38,355.21,1.1,2025-01-07 03:45:00,UPI
8812,106,1094,Hyderabad,Madhapur,6.91,46,414.05,2.2,2025-01-22 16:10:00,UPI
8813,120,1035,Madhapur,Secunderabad,18.19,29,101.8,2.0,2025-01-18 04:29:00,Card
8814,130,1072,Hitech City,Hitech City,24.6,5,178.57,1.0,2025-01-01 06:32:00,UPI
8815,133,1092,Kukatpally,Gachibowli,8.95,13,391.45,1.3,2025-01-24 08:04:00,Card
8816,134,1079,Hyderabad,Kukatpally,10.27,56,402.19,1.1,2025-01-19 08:38:00,Card
8817,105,1077,Hitech City,Madhapur,13.99,56,477.74,2.2,2025-01-25 03:53:00,UPI
8818,122,1078,Kukatpally,Hitech City,2.14,50,452.8,2.4,2025-01-13 11:34:00,Cash
8819,143,1000,Hyderabad,Gachibowli,8.51,18,381.28,2.2,2025-01-21 17:46:00,Cash
8820,143,1010,Madhapur,Hitech City,12.68,37,366.09,1.6,2025-01-13 03:58:00,Card
8821,130,1012,Hitech City,Secunderabad,10.65,59,382.41,1.7,2025-01-28 13:14:00,Card
8822,106,1067,Hyderabad,Madhapur,15.8,54,148.76,2.2,2025-01-29 00:00:00,Cash
8823,121,1056,Kukatpally,Gachibowli,20.64,27,486.02,2.0,2025-01-11 17:59:00,Card
8824,139,1007,Hyderabad,Kukatpally,21.47,53,116.6,1.7,2025-01-11 15:14:00,Cash
8825,110,1042,Hitech City,Gachibowli,16.31,43,366.74,1.3,2025-01-21 08:24:00,Cash
8826,125,1079,Gachibowli,Hitech City,6.34,22,155.6,1.1,2025-01-10 22:43:00,UPI
8827,140,1023,Gachibowli,Hitech City,6.35,56,176.13,1.4,2025-01-22 17:46:00,Cash
8828,144,1068,Madhapur,Gachibowli,17.27,48,420.21,2.2,2025-01-09 14:59:00,Card
8829,142,1047,Madhapur,Gachibowli,8.93,38,343.31,2.2,2025-01-23 11:25:00,Cash
8830,137,1073,Hyderabad,Kukatpally,14.59,59,83.39,1.6,2025-01-04 07:22:00,Cash
8831,129,1017,Madhapur,Hitech City,12.61,50,301.89,2.0,2025-01-14 11:00:00,Cash
8832,131,1002,Kukatpally,Secunderabad,10.96,17,480.83,2.3,2025-01-22 19:15:00,Card
8833,101,1068,Madhapur,Hitech City,24.8,9,467.4,1.9,2025-01-30 12:32:00,Card
8834,118,1032,Kukatpally,Secunderabad,21.02,43,193.63,1.3,2025-01-01 15:19:00,Card
8835,118,1031,Gachibowli,Kukatpally,3.95,53,282.32,1.3,2025-01-18 03:49:00,Card
8836,106,1086,Kukatpally,Secunderabad,16.06,24,240.15,1.0,2025-01-13 11:43:00,Cash
8837,140,1018,Madhapur,Kukatpally,23.61,41,496.01,2.4,2025-01-06 10:35:00,Cash
8838,134,1003,Gachibowli,Hitech City,5.79,41,69.84,2.4,2025-01-07 10:29:00,UPI
8839,113,1087,Madhapur,Secunderabad,15.97,19,258.94,1.0,2025-01-02 18:33:00,Card
8840,102,1081,Hitech City,Madhapur,14.33,49,426.11,1.7,2025-01-06 02:31:00,Card
8841,107,1063,Hitech City,Madhapur,23.04,58,334.23,1.5,2025-01-28 21:15:00,UPI
8842,126,1091,Kukatpally,Hitech City,3.49,11,270.81,2.5,2025-01-22 08:54:00,Card
8843,125,1099,Hyderabad,Kukatpally,12.72,22,110.02,1.1,2025-01-28 23:49:00,UPI
8844,117,1077,Madhapur,Secunderabad,5.55,45,389.99,1.7,2025-01-29 02:41:00,Card
8845,149,1007,Madhapur,Gachibowli,16.4,43,88.63,1.1,2025-01-17 05:24:00,Card
8846,103,1079,Hitech City,Hitech City,9.67,41,210.37,1.4,2025-01-26 00:49:00,Card
8847,119,1053,Hitech City,Madhapur,11.31,8,348.1,2.3,2025-01-08 16:59:00,Card
8848,113,1064,Gachibowli,Madhapur,8.73,45,140.55,1.7,2025-01-17 09:02:00,UPI
8849,120,1085,Gachibowli,Kukatpally,16.39,43,497.09,1.5,2025-01-08 22:23:00,Card
8850,128,1089,Gachibowli,Hitech City,17.78,54,455.32,1.9,2025-01-25 16:47:00,UPI
8851,118,1049,Kukatpally,Madhapur,23.63,48,458.64,1.3,2025-01-27 02:32:00,Card
8852,122,1029,Hyderabad,Hitech City,7.64,41,231.27,2.3,2025-01-20 17:03:00,UPI
8853,101,1003,Kukatpally,Secunderabad,2.34,18,432.06,1.8,2025-01-14 22:10:00,Card
8854,139,1086,Gachibowli,Kukatpally,17.82,41,453.23,1.5,2025-01-13 17:23:00,Card
8855,128,1002,Hyderabad,Secunderabad,17.38,46,409.62,1.2,2025-01-15 04:03:00,Card
8856,135,1035,Kukatpally,Madhapur,5.48,12,431.46,2.1,2025-01-26 15:35:00,Cash
8857,129,1071,Kukatpally,Gachibowli,18.26,6,95.17,2.0,2025-01-23 07:32:00,UPI
8858,111,1095,Gachibowli,Gachibowli,7.05,51,222.79,1.8,2025-01-07 02:16:00,Cash
8859,102,1005,Hyderabad,Kukatpally,15.77,10,443.71,1.5,2025-01-30 20:24:00,Card
8860,149,1044,Madhapur,Secunderabad,20.24,21,75.73,1.1,2025-01-03 09:31:00,UPI
8861,145,1015,Madhapur,Gachibowli,11.47,15,264.53,2.3,2025-01-26 23:07:00,Card
8862,110,1022,Hyderabad,Hitech City,16.45,59,443.39,2.3,2025-01-21 03:25:00,Card
8863,112,1034,Hyderabad,Gachibowli,22.34,24,456.22,1.4,2025-01-24 19:32:00,Cash
8864,114,1013,Kukatpally,Hitech City,5.77,41,142.01,1.1,2025-01-01 18:45:00,Card
8865,143,1049,Kukatpally,Kukatpally,13.24,34,455.26,1.5,2025-01-01 04:29:00,UPI
8866,108,1090,Hitech City,Secunderabad,2.36,44,153.13,2.4,2025-01-19 10:02:00,UPI
8867,146,1015,Hyderabad,Gachibowli,4.07,60,103.46,1.5,2025-01-24 00:42:00,UPI
